,0
0,0.9999999999985377
1,0.999999950042944
2,0.9999999999991815
3,0.9999877944450648
4,0.9999999999984448
5,0.9999999999991043
6,0.9999999999992887
7,0.9999999999990545
8,0.9999999999985629
9,0.999999999998802
10,0.9999999999988047
11,0.9999999999899409
12,0.9999999999990881
13,0.9999999999987882
14,0.9999999999923402
15,0.9999999999982955
16,0.9999999999979612
17,0.9999999999992283
18,0.9999999999933479
19,0.9999999999994227
20,0.999999999998791
21,0.9999999999982543
22,0.9999999999992277
23,0.9999999999909707
24,0.9999999999991578
25,0.9999999999988544
26,0.9999999999905147
27,0.9999999999901402
28,0.9999999999993644
29,0.9999999999986782
30,0.9999999999986231
31,0.9999999999986161
32,0.9999999999988337
33,0.9999999999991608
34,0.9999999999989793
35,0.999999999998834
36,0.9999999998931225
37,0.9999999999992657
38,0.9999999999869166
39,0.9999999999919474
40,0.9999999999993691
41,0.9999999999991488
42,0.999999999998808
43,0.9999999999991356
44,0.9999999999987946
45,0.9999999999989241
46,0.9999999883498921
47,0.9999999999991324
48,0.9975424819269227
49,0.9999999999863858
50,0.999999999991683
51,0.9999999999981092
52,0.9999999999990751
53,0.9999999999989976
54,0.9999999999928685
55,0.999999999998848
56,0.9999999999990181
57,0.9999999999981555
58,0.9999999999506225
59,0.9999999999985045
60,0.9999999999994582
61,0.9999999999891611
62,0.9999999999976854
63,0.9999999999982417
64,0.9999999999897763
65,0.9999999999987551
66,0.9999999999991658
67,0.9999999999992466
68,0.9999999999989412
69,0.9999999878873962
70,0.9999999999981429
71,0.9999999999992629
72,0.9999999999992321
73,0.9999999999993806
74,0.9999999999954855
75,0.9999999999984914
76,0.9999999999980271
77,0.9999999999907165
78,0.9999999996872974
79,0.9999999999897472
80,0.9999999999989952
81,0.9999999999956561
82,0.9999999999164787
83,0.9999999999896632
84,0.9999999999991857
85,0.9999999999983241
86,0.9999999999980534
87,0.9999999999979233
88,0.9958058347697216
89,0.9999999999916357
90,0.9999999999986773
91,0.9999999998152997
92,0.9999999999986565
93,0.9999999999984737
94,0.9999999999992181
95,0.999999999998325
96,0.9999999999993078
97,0.9999999999990251
98,0.9999999999990925
99,0.9999851912970585
