,0
0,0.999999999587054
1,0.9999875254165613
2,0.9999999999070359
3,0.9978892341969073
4,0.9999999895209926
5,0.9999999998540007
6,0.9999999995883535
7,0.9999999998558281
8,0.9999999991303353
9,0.9999999995870653
10,0.9999999995826455
11,0.9999999997816443
12,0.9999999999052173
13,0.9999999893540128
14,0.9999999996572964
15,0.9999999998077741
16,0.9999999976768726
17,0.9999999999525001
18,0.9999848287988403
19,0.9999999999442275
20,0.9999999997854028
21,0.9999999939141774
22,0.9999999999470813
23,0.9999866515656445
24,0.9999999999143837
25,0.9999999997644686
26,0.9999999479627983
27,0.999999999868035
28,0.9999999999719913
29,0.9999999997881786
30,0.9999998588332445
31,0.9999999997953927
32,0.9999999998634093
33,0.9999999998533888
34,0.9999999998312806
35,0.9999999998418166
36,0.9999827633120421
37,0.9999999999453082
38,0.999999996330599
39,0.9999999998340551
40,0.9999999999611711
41,0.9999999999314013
42,0.9999999997920717
43,0.9999999934049478
44,0.9999999999046804
45,0.9999999998832073
46,0.9999843969107957
47,0.9999999999468906
48,0.9999520732203806
49,0.9999999997606223
50,0.9999999996526653
51,0.9999999996388852
52,0.9999999977623681
53,0.9999999992357363
54,0.9999999997667104
55,0.9999999998657146
56,0.9999999998211947
57,0.9999999998692609
58,0.9999851033948115
59,0.9999999902141317
60,0.9999999999238034
61,0.9999999997591869
62,0.9999999998599103
63,0.9999985761787388
64,0.9999999996309614
65,0.9999999998948295
66,0.9999999999193577
67,0.9999999999489901
68,0.9999999999021364
69,0.9999816761388653
70,0.9999999993249448
71,0.9999999044302276
72,0.9999999999354496
73,0.9999999999377425
74,0.9999999997392356
75,0.9999995751515323
76,0.9999999988568331
77,0.9999999998549997
78,0.9999845909723971
79,0.9999999996176605
80,0.9999999999040523
81,0.999999999919956
82,0.9999826266854267
83,0.9999999996636859
84,0.9999999999381117
85,0.9999999998539796
86,0.9999999582503671
87,0.9999999966601808
88,0.9999997302866549
89,0.99999999990771
90,0.9999999997983176
91,0.9999833295007278
92,0.9999999998508026
93,0.9999999911906173
94,0.9999998737700745
95,0.999999999613766
96,0.9999999999476215
97,0.9999999998782444
98,0.9999999997932122
99,0.998025577824636
