,0
0,0.9999927211562253
1,0.9998782995609203
2,0.9999947235517588
3,0.9903207035957833
4,0.9999926894658314
5,0.9999909500964289
6,0.9999971208633611
7,0.9999915020772018
8,0.9999919739760155
9,0.9999932233075862
10,0.9999909148058732
11,0.9999920434591061
12,0.9999937407555685
13,0.999991859306482
14,0.99998295275937
15,0.9999937564399082
16,0.9999922372605844
17,0.9999954854084515
18,0.9999050702736829
19,0.9999970182026412
20,0.9999910263928448
21,0.9999893987613487
22,0.9999942151591156
23,0.9998657990808548
24,0.9999950552021009
25,0.9999931040231236
26,0.9999868318252425
27,0.9999805922893112
28,0.9999969617742267
29,0.9999941172997038
30,0.9999944742066802
31,0.9999916123206112
32,0.9999923404039679
33,0.9999949379629175
34,0.9999955294975649
35,0.9999947557456799
36,0.9998749011862101
37,0.9999956088457749
38,0.9999801798368874
39,0.9999925962282714
40,0.9999962225914757
41,0.9999957232836285
42,0.9999891598452312
43,0.9999914625840105
44,0.9999948361964791
45,0.9999965343594491
46,0.9998758780618544
47,0.9999941751520456
48,0.9996691609701924
49,0.9999894326053114
50,0.9999833792999068
51,0.9999912371742402
52,0.9999925889394776
53,0.9999947536216943
54,0.9999914973898976
55,0.9999943069259949
56,0.9999929645763861
57,0.999993756473008
58,0.9998393293087601
59,0.9999886648900009
60,0.999996191114869
61,0.99999108398149
62,0.9999941171844767
63,0.9999910809535946
64,0.9999853050972877
65,0.9999930419736364
66,0.999994294913827
67,0.9999963080020924
68,0.9999941136796153
69,0.9998740820354958
70,0.9999889960628885
71,0.9999946233216898
72,0.9999975120807231
73,0.999996084998203
74,0.9999935336315564
75,0.9999928704180673
76,0.9999901485657464
77,0.9999795581361773
78,0.9999080828737286
79,0.9999885192408162
80,0.9999951133272454
81,0.9999946911744947
82,0.999873657894272
83,0.9999932615101533
84,0.999995029274436
85,0.999988726746779
86,0.9999918529265
87,0.9999917429634625
88,0.9999596606460249
89,0.9993963567889224
90,0.9999938140357572
91,0.9998864296593226
92,0.9999901559120015
93,0.9999911322071843
94,0.9999943807557934
95,0.9999915109603832
96,0.9999968952531807
97,0.9999978557679421
98,0.9999938881482573
99,0.9903976055985088
